138;248;187;113;land;true;forest;1
139;231;131;239;land;false;desert;1
140;252;219;47;land;false;hills;1
141;242;156;212;land;false;hills;1
142;175;172;165;land;true;mountain;1
143;212;171;232;land;false;forest;1
144;187;222;228;land;false;mountain;1
145;172;192;225;land;false;desert;1
146;144;178;232;land;false;plains;1
147;234;212;179;land;false;hills;1
148;170;127;229;land;false;plains;1
149;242;102;171;land;false;plains;1
150;208;184;204;land;false;mountain;1
151;194;145;223;land;true;forest;1
152;194;170;137;land;false;desert;1
153;244;62;242;land;false;desert;1
154;53;235;216;land;false;desert;1
155;113;220;238;land;false;mountain;1
156;173;152;213;land;true;mountain;1
157;86;230;246;land;false;mountain;1
158;183;160;237;land;false;desert;1
159;145;139;221;land;false;mountain;1
160;193;222;195;land;false;forest;1
161;62;249;199;land;false;mountain;1
162;166;203;227;land;false;desert;1
163;171;189;242;land;false;forest;1
164;241;233;92;land;false;hills;1
165;225;162;235;land;false;forest;1
166;124;216;203;land;false;desert;1
167;243;20;252;land;false;forest;1
168;219;136;165;land;false;desert;1
169;245;178;242;land;false;desert;1
170;177;111;253;land;false;plains;1
171;206;141;208;land;false;mountain;1
172;210;190;116;land;false;desert;1
173;228;217;172;land;false;desert;1
174;241;188;210;land;false;desert;1
175;151;235;190;land;false;marsh;1
176;118;254;146;land;false;desert;1
177;215;224;188;land;false;desert;1
178;121;234;151;land;true;plains;1
179;225;127;222;land;false;mountain;1
180;137;215;195;land;false;mountain;1
181;249;254;20;land;false;desert;1
182;213;248;109;land;false;mountain;1
183;160;144;201;land;false;desert;1
184;218;58;226;land;false;plains;1
185;90;214;215;land;false;desert;1
186;248;92;242;land;false;mountain;1
187;164;177;217;land;false;forest;1
188;106;249;248;land;false;forest;1
189;158;250;145;land;false;desert;1
190;247;172;89;land;false;hills;1
191;124;226;161;land;false;desert;1
192;147;244;195;land;false;mountain;1
193;190;125;199;land;false;forest;1
194;189;183;194;land;false;urban;1
195;149;175;218;land;true;plains;1
196;231;194;212;land;false;forest;1
197;251;236;254;land;false;forest;1
198;145;175;186;land;false;desert;1
199;187;205;142;land;false;plains;1
200;127;189;220;land;false;hills;1
201;168;196;249;land;false;forest;1
202;224;152;186;land;false;mountain;1
203;225;117;209;land;false;desert;1
204;248;251;164;land;false;plains;1
205;154;242;247;land;false;desert;1
206;212;223;236;land;false;hills;1
207;244;139;129;land;false;forest;1
208;137;239;194;land;false;hills;1
209;228;173;126;land;false;hills;1
210;246;221;89;land;true;plains;1
211;136;243;249;land;false;desert;1
212;172;154;185;land;false;mountain;1
213;136;249;182;land;false;desert;1
214;171;131;244;land;true;desert;1
215;176;195;216;land;false;forest;1
216;202;251;209;land;false;mountain;1
217;138;182;196;land;false;desert;1
218;211;104;212;land;false;mountain;1
219;159;223;216;land;false;plains;1
220;40;246;246;land;false;mountain;1
221;248;254;132;land;false;desert;1
222;211;223;88;land;false;plains;1
223;237;199;98;land;true;forest;1
224;224;202;107;land;false;forest;1
225;157;239;234;land;false;forest;1
226;254;197;168;land;false;desert;1
227;207;163;229;land;false;desert;1
228;203;249;244;land;true;hills;1
229;240;113;248;land;false;desert;1
230;127;222;177;land;false;forest;1
231;95;212;245;land;false;desert;1
232;74;195;250;land;false;mountain;1
233;247;182;252;land;false;forest;1
234;182;184;246;land;false;forest;1
235;254;184;219;land;false;plains;1
236;203;239;234;land;false;desert;1
237;210;119;190;land;false;forest;1
238;81;207;250;land;false;forest;1
239;203;159;243;land;false;forest;1
240;130;224;177;land;false;mountain;1
241;60;203;253;land;true;forest;1
242;142;229;242;land;true;plains;1
243;186;162;189;land;false;forest;1
244;128;226;229;land;false;hills;1
245;191;242;163;land;false;desert;1
246;248;202;195;land;false;mountain;1
247;221;81;221;land;true;plains;1
248;230;83;201;land;false;desert;1
249;240;191;236;land;false;mountain;1
250;229;85;210;land;false;desert;1
251;204;142;211;land;false;mountain;1
252;219;183;109;land;false;desert;1
253;215;237;100;land;true;plains;1
254;224;248;231;land;false;forest;1
255;188;242;200;land;false;plains;1
256;163;209;189;land;false;plains;1
257;200;228;110;land;false;mountain;1
258;130;226;180;land;false;desert;1
259;198;194;174;land;false;forest;1
260;27;237;242;land;false;desert;1
261;35;236;243;land;false;mountain;1
262;97;248;203;land;false;forest;1
263;250;224;54;land;false;desert;1
264;180;225;195;land;true;desert;1
265;253;252;147;land;true;plains;1
266;188;186;196;land;false;forest;1
267;209;213;162;land;false;mountain;1
268;220;241;160;land;false;hills;1
269;233;94;206;land;false;mountain;1
270;197;157;150;land;true;plains;1
271;123;127;253;land;false;desert;1
272;247;215;114;land;false;plains;1
273;157;190;253;land;false;desert;1
274;242;235;77;land;false;forest;1
275;173;154;216;land;false;mountain;1
276;238;65;241;land;false;mountain;1
277;252;210;168;land;false;mountain;1
278;215;118;168;land;true;forest;1
279;142;224;156;land;false;forest;1
280;226;237;103;land;false;forest;1
281;210;252;164;land;false;mountain;1
282;134;162;247;land;false;forest;1
283;78;234;240;land;false;forest;1
284;163;206;215;land;false;plains;1
285;208;188;159;land;false;desert;1
286;192;234;111;land;false;plains;1
287;73;209;252;land;false;plains;1
288;197;216;137;land;false;mountain;1
289;220;236;180;land;false;forest;1
290;226;219;127;land;false;desert;1
291;247;219;157;land;false;plains;1
292;225;131;233;land;false;desert;1
293;181;251;140;land;false;hills;1
294;158;132;226;land;false;forest;1
295;102;221;197;land;false;hills;1
296;196;81;241;land;false;hills;1
297;246;214;192;land;false;desert;1
298;241;121;147;land;false;hills;1
299;176;94;235;land;true;desert;1
300;244;155;210;land;false;forest;1
301;216;240;213;land;false;desert;1
302;158;227;189;land;false;mountain;1
303;207;120;208;land;false;forest;1
304;121;183;200;land;false;plains;1
305;84;242;177;land;false;hills;1
306;132;195;223;land;false;desert;1
307;113;189;199;land;true;plains;1
308;178;186;207;land;false;desert;1
309;204;174;220;land;false;mountain;1
310;176;245;206;land;false;mountain;1
311;176;220;125;land;false;plains;1
312;247;92;238;land;false;desert;1
313;189;181;204;land;false;hills;1
314;240;74;204;land;false;mountain;1
315;180;171;209;land;false;plains;1
316;145;185;186;land;false;forest;1
317;220;195;250;land;false;forest;1
318;175;180;203;land;true;plains;1
319;143;228;147;land;false;mountain;1
320;124;249;216;land;false;hills;1
321;229;237;152;land;false;desert;1
322;190;127;216;land;false;desert;1
323;81;187;235;land;false;forest;1
324;104;191;229;land;true;desert;1
325;232;233;104;land;false;plains;1
326;151;254;251;land;false;hills;1
327;225;169;158;land;true;hills;1
328;235;123;179;land;false;plains;1
329;152;186;181;land;false;marsh;1
330;196;125;216;land;true;desert;1
331;124;221;235;land;false;plains;1
332;204;194;254;land;false;desert;1
333;188;237;161;land;false;mountain;1
334;200;120;213;land;false;desert;1
335;182;208;183;land;false;desert;1
336;237;84;229;land;false;hills;1
337;207;91;229;land;false;desert;1
338;250;95;237;land;false;forest;1
339;224;108;249;land;false;plains;1
340;243;248;222;land;false;desert;1
341;136;144;233;land;false;forest;1
342;245;188;142;land;false;plains;1
343;207;125;204;land;false;mountain;1
344;133;191;226;land;true;mountain;1
345;215;171;254;land;false;desert;1
346;122;208;239;land;false;mountain;1
347;151;148;227;land;false;mountain;1
348;209;152;167;land;false;plains;1
349;37;242;235;land;false;desert;1
350;244;204;249;land;false;mountain;1
351;199;86;226;land;false;desert;1
352;181;214;209;land;false;desert;1
353;209;190;249;land;false;forest;1
354;48;249;254;land;false;plains;1
355;216;215;219;land;false;mountain;1
356;195;135;212;land;false;plains;1
357;104;179;245;land;false;hills;1
358;247;207;234;land;false;desert;1
359;253;241;48;land;false;mountain;1
360;204;170;227;land;false;desert;1
361;158;154;219;land;false;mountain;1
362;127;204;244;land;false;forest;1
363;245;205;59;land;false;plains;1
364;198;252;93;land;false;plains;1
365;119;223;250;land;false;hills;1
366;182;95;228;land;false;desert;1
367;190;153;165;land;false;plains;1
368;215;234;106;land;false;hills;1
369;223;163;172;land;true;plains;1
370;117;250;248;land;false;desert;1
371;236;142;169;land;false;plains;1
372;175;225;236;land;false;hills;1
373;246;59;245;land;false;desert;1
374;237;165;215;land;false;forest;1
375;175;253;148;land;false;mountain;1
376;189;111;248;land;true;plains;1
377;79;228;218;land;false;forest;1
378;237;148;129;land;false;mountain;1
379;194;202;242;land;true;plains;1
380;199;70;252;land;false;desert;1
381;249;236;233;land;false;desert;1
382;153;202;173;land;false;plains;1
383;218;118;189;land;true;hills;1
384;217;184;201;land;false;hills;1
385;213;174;136;land;false;desert;1
386;209;168;186;land;false;forest;1
387;231;140;140;land;false;mountain;1
388;140;191;196;land;false;mountain;1
389;146;164;220;land;false;plains;1
390;231;193;168;land;false;desert;1
391;200;209;183;land;false;desert;1
392;170;189;192;land;false;plains;1
393;129;216;175;land;true;desert;1
394;249;32;231;land;false;forest;1
395;197;203;221;land;false;desert;1
396;240;144;136;land;false;marsh;1
397;232;227;252;land;true;desert;1
398;134;208;171;land;false;desert;1
399;223;142;181;land;false;mountain;1
400;171;98;233;land;false;plains;1
401;204;159;226;land;false;hills;1
402;225;131;243;land;false;desert;1
403;217;233;180;land;false;hills;1
404;193;165;243;land;false;plains;1
405;239;248;247;land;false;plains;1
406;208;239;126;land;false;forest;1
407;195;167;188;land;false;desert;1
408;177;151;225;land;false;desert;1
409;201;157;180;land;false;plains;1
410;231;227;202;land;false;forest;1
411;144;249;128;land;false;mountain;1
412;239;231;50;land;false;mountain;1
413;253;177;160;land;false;desert;1
414;161;253;201;land;false;forest;1
415;193;176;181;land;false;desert;1
416;72;254;253;land;false;plains;1
417;116;174;238;land;true;mountain;1
418;205;186;212;land;true;plains;1
419;214;158;218;land;false;plains;1
420;246;96;208;land;false;forest;1
421;235;71;211;land;false;plains;1
422;114;144;252;land;false;desert;1
423;98;224;231;land;false;forest;1
424;199;220;154;land;false;forest;1
425;232;154;164;land;false;desert;1
426;132;188;193;land;false;forest;1
427;213;203;200;land;false;desert;1
428;103;186;222;land;false;forest;1
429;228;240;174;land;false;plains;1
430;251;109;199;land;false;desert;1
431;244;193;251;land;false;forest;1
432;187;176;209;land;false;hills;1
433;115;198;216;land;true;mountain;1
434;221;124;176;land;false;desert;1
435;248;93;212;land;false;forest;1
436;133;220;230;land;false;plains;1
437;237;155;179;land;false;desert;1
438;237;107;180;land;false;forest;1
439;154;241;209;land;false;mountain;1
440;133;162;219;land;false;desert;1
441;209;226;81;land;false;plains;1
442;251;209;78;land;false;plains;1
443;195;124;225;land;false;desert;1
444;184;165;222;land;false;forest;1
445;235;236;74;land;false;desert;1
446;213;195;171;land;false;desert;1
447;142;251;189;land;false;desert;1
448;232;114;181;land;true;desert;1
449;181;249;90;land;false;desert;1
450;155;249;115;land;false;hills;1
451;124;242;224;land;false;desert;1
452;242;194;187;land;false;desert;1
453;252;158;234;land;false;forest;1
454;199;215;92;land;false;plains;1
455;191;205;211;land;false;hills;1
456;214;254;72;land;false;desert;1
457;200;204;147;land;false;desert;1
458;244;217;147;land;false;mountain;1
459;253;201;73;land;false;desert;1
460;220;179;154;land;true;desert;1
461;237;32;249;land;false;hills;1
462;235;114;215;land;false;desert;1
463;127;160;223;land;false;plains;1
464;188;226;204;land;false;mountain;1
465;233;197;85;land;false;desert;1
466;106;228;212;land;false;desert;1
467;211;237;235;land;false;forest;1
468;134;166;239;land;false;plains;1
469;231;241;31;land;false;plains;1
470;225;154;136;land;false;desert;1
471;154;206;237;land;false;plains;1
472;245;145;180;land;false;desert;1
473;201;139;205;land;false;plains;1
474;254;38;215;land;false;plains;1
475;27;247;247;land;true;forest;1
476;160;128;247;land;false;desert;1
477;121;172;235;land;true;plains;1
478;201;113;214;land;false;desert;1
479;173;228;184;land;false;mountain;1
480;218;197;198;land;false;mountain;1
481;198;141;234;land;false;desert;1
482;95;228;216;land;false;plains;1
483;165;236;109;land;false;plains;1
484;236;160;183;land;false;forest;1
485;212;174;122;land;false;desert;1
486;235;79;210;land;false;forest;1
487;211;149;183;land;false;mountain;1
488;246;227;34;land;false;mountain;1
489;233;139;132;land;false;desert;1
490;193;161;196;land;false;desert;1
491;206;220;242;land;false;desert;1
492;236;182;129;land;false;mountain;1
493;142;240;155;land;true;forest;1
494;224;83;204;land;false;hills;1
495;241;156;171;land;false;plains;1
496;166;192;193;land;false;desert;1
497;146;204;162;land;false;plains;1
498;248;122;134;land;false;desert;1
499;208;172;130;land;false;forest;1
500;124;195;239;land;false;mountain;1
501;181;215;249;land;false;hills;1
502;253;183;106;land;false;forest;1
503;188;115;254;land;false;hills;1
504;167;251;134;land;false;desert;1
505;212;221;114;land;false;plains;1
506;226;210;129;land;false;mountain;1
507;246;180;203;land;false;hills;1
508;196;196;171;land;false;plains;1
509;100;155;246;land;false;plains;1
510;221;234;145;land;false;mountain;1
511;245;104;179;land;false;plains;1
512;193;251;204;land;false;desert;1
513;143;211;234;land;false;mountain;1
514;63;243;221;land;false;forest;1
515;167;205;136;land;false;desert;1
516;129;182;239;land;false;forest;1
517;205;234;226;land;false;desert;1
518;216;233;167;land;false;desert;1
519;47;232;249;land;true;hills;1
520;193;150;191;land;false;desert;1
521;190;238;221;land;false;forest;1
522;229;168;108;land;true;marsh;1
523;99;215;239;land;true;forest;1
524;189;114;244;land;false;desert;1
525;240;203;71;land;false;mountain;1
526;230;253;203;land;false;desert;1
527;155;185;229;land;false;mountain;1
528;215;173;163;land;false;mountain;1
529;226;43;245;land;false;plains;1
530;178;225;247;land;false;forest;1
531;173;205;219;land;false;desert;1
532;245;157;236;land;false;plains;1
533;177;198;249;land;false;mountain;1
534;198;204;131;land;false;desert;1
535;244;119;246;land;false;desert;1
536;227;249;38;land;false;desert;1
537;113;207;209;land;false;desert;1
538;216;201;116;land;true;forest;1
539;243;67;192;land;false;desert;1
540;250;109;218;land;false;desert;1
541;98;228;242;land;false;mountain;1
542;164;158;224;land;false;mountain;1
543;254;153;217;land;false;desert;1
544;253;170;134;land;false;mountain;1
545;247;190;108;land;false;desert;1
546;117;218;166;land;false;desert;1
547;225;95;237;land;false;desert;1
548;236;130;170;land;false;forest;1
549;167;167;189;land;false;forest;1
550;207;194;140;land;false;plains;1
551;174;233;178;land;false;marsh;1
552;131;211;173;land;false;desert;1
553;217;235;228;land;false;mountain;1
554;168;253;156;land;false;desert;1
555;233;157;123;land;false;forest;1
556;219;182;168;land;false;mountain;1
557;146;135;231;land;false;desert;1
558;210;221;153;land;false;mountain;1
559;240;215;118;land;false;plains;1
560;236;202;128;land;false;mountain;1
561;203;243;184;land;false;desert;1
562;104;186;214;land;false;forest;1
563;33;224;244;land;false;plains;1
564;138;247;188;land;false;desert;1
565;127;170;238;land;false;desert;1
566;47;253;213;land;false;forest;1
567;182;192;240;land;false;plains;1
568;233;193;208;land;false;mountain;1
569;244;55;242;land;false;forest;1
570;232;238;84;land;false;marsh;1
571;250;207;227;land;false;forest;1
572;148;140;226;land;false;desert;1
573;177;118;235;land;false;forest;1
574;239;100;238;land;false;desert;1
575;244;177;210;land;false;desert;1
576;185;124;223;land;false;plains;1
577;233;79;233;land;false;desert;1
578;245;186;179;land;false;plains;1
579;97;208;225;land;false;mountain;1
580;125;249;250;land;false;desert;1
581;246;45;235;land;false;forest;1
582;226;197;192;land;false;desert;1
583;199;253;134;land;false;plains;1
584;195;254;254;land;false;forest;1
585;167;151;219;land;false;forest;1
586;63;251;204;land;false;forest;1
587;121;177;234;land;true;plains;1
588;231;141;132;land;false;forest;1
589;223;214;218;land;false;plains;1
590;223;233;105;land;false;plains;1
591;204;161;236;land;false;desert;1
592;114;241;204;land;false;desert;1
593;213;244;205;land;false;plains;1
594;215;214;106;land;false;desert;1
595;177;239;220;land;false;mountain;1
596;113;225;246;land;false;forest;1
597;191;247;167;land;false;forest;1
598;202;239;247;land;false;desert;1
599;214;113;225;land;false;plains;1
600;183;243;228;land;false;mountain;1
601;173;183;241;land;false;desert;1
602;246;249;176;land;true;forest;1
603;249;251;70;land;false;mountain;1
604;188;152;173;land;false;plains;1
605;205;187;191;land;false;marsh;1
606;157;242;153;land;false;plains;1
607;190;240;128;land;false;plains;1
608;217;196;208;land;false;mountain;1
609;86;243;223;land;false;forest;1
610;130;251;163;land;false;forest;1
611;159;181;193;land;false;desert;1
612;166;103;234;land;true;plains;1
613;227;251;88;land;false;plains;1
614;252;138;156;land;false;desert;1
615;211;243;91;land;true;forest;1
616;201;167;166;land;false;forest;1
617;158;164;200;land;false;desert;1
618;93;229;252;land;false;plains;1
619;55;243;219;land;false;mountain;1
620;198;241;176;land;false;plains;1
621;218;175;148;land;false;plains;1
622;209;209;233;land;false;forest;1
623;144;239;254;land;false;desert;1
624;184;225;171;land;false;hills;1
625;196;167;208;land;false;plains;1
626;81;230;210;land;false;desert;1
627;180;220;126;land;false;desert;1
628;216;86;245;land;false;plains;1
629;219;253;134;land;false;desert;1
630;131;147;241;land;false;mountain;1
631;96;192;233;land;false;forest;1
632;179;153;191;land;false;plains;1
633;204;84;243;land;false;desert;1
634;200;213;246;land;false;plains;1
635;249;120;173;land;false;mountain;1
636;196;207;133;land;false;forest;1
637;71;227;233;land;false;desert;1
638;174;241;224;land;false;mountain;1
639;249;248;102;land;false;desert;1
640;164;184;157;land;false;desert;1
641;195;153;158;land;false;forest;1
642;219;179;230;land;false;desert;1
643;253;205;70;land;false;forest;1
644;194;142;214;land;false;plains;1
645;116;166;238;land;false;forest;1
646;99;210;241;land;false;desert;1
647;85;241;183;land;false;hills;1
648;93;242;229;land;false;desert;1
649;200;224;223;land;false;forest;1
650;252;126;209;land;false;plains;1
651;185;214;209;land;false;hills;1
652;167;207;167;land;false;mountain;1
653;130;222;150;land;false;mountain;1
654;249;174;96;land;false;plains;1
655;251;166;85;land;false;forest;1
656;192;253;209;land;false;desert;1
657;205;253;127;land;false;desert;1
658;237;225;222;land;false;mountain;1
659;218;187;134;land;false;forest;1
660;40;236;248;land;false;forest;1
661;211;245;220;land;false;hills;1
662;230;124;170;land;false;mountain;1
663;173;212;206;land;false;forest;1
664;215;213;151;land;false;hills;1
665;210;248;181;land;false;desert;1
666;80;253;236;land;false;forest;1
667;67;222;220;land;false;forest;1
668;248;251;193;land;false;desert;1
669;160;103;239;land;false;desert;1
670;170;228;180;land;false;desert;1
671;244;221;94;land;false;desert;1
672;213;208;203;land;false;forest;1
673;236;203;71;land;false;forest;1
674;230;198;122;land;false;forest;1
675;254;139;169;land;false;forest;1
676;184;194;128;land;false;plains;1
677;151;124;249;land;false;hills;1
678;158;253;253;land;false;mountain;1
679;132;247;254;land;true;plains;1
680;252;211;99;land;false;forest;1
681;102;207;249;land;true;hills;1
682;226;98;242;land;false;desert;1
683;230;210;107;land;false;mountain;1
684;93;172;246;land;false;desert;1
685;159;146;196;land;false;desert;1
686;88;245;201;land;false;plains;1
687;198;197;230;land;false;plains;1
688;138;154;239;land;false;mountain;1
689;245;220;66;land;true;forest;1
690;217;230;189;land;false;plains;1
691;202;108;227;land;false;plains;1
692;194;254;127;land;false;plains;1
693;211;126;164;land;true;desert;1
694;217;186;182;land;false;desert;1
695;198;161;238;land;false;desert;1
696;227;216;165;land;false;desert;1
697;39;247;252;land;false;hills;1
698;67;254;185;land;true;plains;1
699;233;122;180;land;false;mountain;1
700;154;228;196;land;false;forest;1
701;196;112;206;land;false;plains;1
702;229;245;43;land;false;plains;1
703;172;232;182;land;false;desert;1
704;208;112;243;land;false;hills;1
705;244;169;91;land;false;hills;1
706;243;182;119;land;false;plains;1
707;162;179;246;land;false;forest;1
708;226;142;200;land;false;plains;1
709;236;236;181;land;false;plains;1
710;224;215;133;land;false;forest;1
711;157;180;166;land;false;desert;1
712;184;231;149;land;true;desert;1
713;159;167;241;land;false;hills;1
714;45;245;238;land;false;forest;1
715;233;235;246;land;false;mountain;1
716;202;225;210;land;false;mountain;1
717;112;147;247;land;false;plains;1
718;153;221;239;land;false;desert;1
719;214;190;235;land;false;forest;1
720;183;154;184;land;false;desert;1
721;154;110;242;land;false;hills;1
722;189;89;243;land;false;plains;1
723;173;216;253;land;false;forest;1
724;182;171;184;land;false;desert;1
725;164;253;158;land;false;forest;1
726;217;182;185;land;false;desert;1
727;238;253;102;land;false;desert;1
728;228;237;247;land;false;forest;1
729;48;251;218;land;false;mountain;1
730;195;211;119;land;false;mountain;1
731;172;220;224;land;false;desert;1
732;248;113;158;land;false;forest;1
733;155;251;183;land;false;forest;1
734;202;241;249;land;false;desert;1
735;250;209;84;land;false;plains;1
736;114;206;182;land;false;plains;1
737;210;193;166;land;false;plains;1
738;131;254;223;land;true;hills;1
739;167;210;249;land;false;forest;1
740;193;217;225;land;false;mountain;1
741;248;196;243;land;false;forest;1
742;98;184;223;land;false;plains;1
743;230;242;43;land;false;forest;1
744;165;250;144;land;false;forest;1
745;103;177;221;land;false;mountain;1
746;109;246;173;land;false;plains;1
747;154;221;249;land;false;mountain;1
748;244;68;217;land;false;plains;1
749;207;178;160;land;false;plains;1
750;209;247;119;land;false;desert;1
751;238;39;245;land;false;desert;1
752;197;212;247;land;false;plains;1
753;242;213;161;land;false;desert;1
754;230;229;164;land;false;mountain;1
755;190;240;216;land;false;plains;1
756;224;208;194;land;false;desert;1
757;209;112;238;land;false;mountain;1
758;235;128;174;land;false;desert;1
759;215;243;209;land;false;mountain;1
760;90;173;243;land;false;forest;1
761;94;240;250;land;false;mountain;1
762;253;233;112;land;false;desert;1
763;121;247;250;land;false;desert;1
764;244;135;189;land;false;desert;1
765;152;204;186;land;false;plains;1
766;38;217;252;land;false;mountain;1
767;225;233;200;land;false;desert;1
768;124;182;245;land;false;hills;1
769;254;187;237;land;false;plains;1
770;250;175;210;land;false;plains;1
771;235;93;235;land;false;desert;1
772;200;253;226;land;false;hills;1
773;118;185;214;land;false;desert;1
774;137;225;146;land;false;plains;1
775;215;147;228;land;false;mountain;1
776;156;223;235;land;false;plains;1
777;206;112;233;land;false;mountain;1
778;205;231;141;land;false;hills;1
779;83;197;231;land;false;desert;1
780;191;220;138;land;false;plains;1
781;177;134;245;land;false;forest;1
782;212;158;251;land;false;desert;1
783;158;181;238;land;false;mountain;1
784;123;244;235;land;false;forest;1
785;170;254;111;land;false;plains;1
786;210;153;249;land;false;plains;1
787;200;227;148;land;false;forest;1
788;199;175;227;land;false;desert;1
789;198;239;178;land;false;desert;1
790;227;244;44;land;false;plains;1
791;191;162;220;land;true;desert;1
792;248;182;75;land;false;mountain;1
793;161;235;205;land;false;forest;1
794;189;147;224;land;false;forest;1
795;167;128;211;land;false;desert;1
796;250;174;234;land;false;desert;1
797;162;194;158;land;false;mountain;1
798;210;253;239;land;false;mountain;1
799;156;236;162;land;false;plains;1
800;158;174;202;land;false;hills;1
801;249;252;233;land;false;desert;1
802;137;141;246;land;false;mountain;1
803;153;246;116;land;false;hills;1
804;196;203;184;land;true;forest;1
805;179;254;215;land;false;plains;1
806;142;233;157;land;false;desert;1
807;125;226;231;land;false;mountain;1
808;232;184;181;land;false;mountain;1
809;137;160;246;land;true;desert;1
810;203;157;156;land;false;desert;1
811;220;224;159;land;true;desert;1
812;106;194;247;land;false;mountain;1
813;237;70;247;land;false;desert;1
