1;coastal_bunker;842.00;10.28;1583.00;-2.98;0
1;coastal_bunker;788.00;9.53;1598.00;-1.57;0
1;coastal_bunker;816.00;10.10;1593.00;-3.66;0
1;coastal_bunker;890.00;10.30;1582.00;-2.55;0
1;dockyard;863.00;10.10;1575.00;-2.98;0
1;anti_air_building;877.00;10.60;1521.00;1.67;0
1;anti_air_building;934.00;10.28;1549.00;4.33;0
1;anti_air_building;863.00;10.65;1530.00;0.71;0
1;synthetic_refinery;895.00;10.85;1535.00;3.73;0
1;fuel_silo;835.00;10.28;1579.00;0.11;0
1;radar_station;866.00;10.28;1554.00;4.90;0
1;rocket_site;886.00;10.85;1530.00;5.44;0
1;nuclear_reactor;833.00;10.48;1570.00;2.17;0
2;arms_factory;1301.00;10.23;968.00;0.11;0
2;arms_factory;1306.00;11.73;1046.00;2.78;0
2;arms_factory;1299.00;11.98;995.00;5.44;0
2;arms_factory;1278.00;12.10;1022.00;2.17;0
2;arms_factory;1289.00;14.65;1029.00;3.38;0
2;arms_factory;1294.00;10.65;970.00;1.22;0
2;industrial_complex;1307.00;12.82;1047.00;5.34;0
2;industrial_complex;1309.00;10.38;972.00;5.45;0
2;industrial_complex;1276.00;11.60;1023.00;3.29;0
2;industrial_complex;1297.00;12.70;1031.00;5.95;0
2;industrial_complex;1298.00;12.88;1004.00;2.33;0
2;industrial_complex;1311.00;12.07;1048.00;3.89;0
2;air_base;1307.00;10.30;975.00;1.73;0
2;naval_base;1325.00;10.20;1029.00;-4.43;18114
2;naval_base;1319.00;10.13;1005.00;1.57;18534
2;naval_base;1271.00;9.50;1023.00;-1.77;18637
2;naval_base;1321.00;9.80;1008.00;0.54;18534
2;naval_base;1278.00;9.60;1041.00;-2.86;19157
2;naval_base;1322.00;10.32;1067.00;-4.12;18114
2;naval_base;1287.00;10.53;1050.00;-2.68;19157
2;naval_base;1284.00;9.57;997.00;-1.19;18637
2;naval_base;1275.00;10.32;1003.00;-1.19;18637
2;naval_base;1301.00;9.57;964.00;-0.11;17750
2;naval_base;1303.00;10.28;1059.00;-3.14;19157
2;naval_base;1313.00;10.15;979.00;1.57;18534
2;bunker;1290.00;14.50;1036.00;6.02;0
2;bunker;1311.00;12.38;989.00;6.12;0
2;bunker;1296.00;12.28;1005.00;3.96;0
2;bunker;1283.00;10.95;1009.00;1.80;0
2;bunker;1320.00;11.70;1025.00;4.46;0
2;bunker;1300.00;10.48;971.00;6.03;0
2;bunker;1300.00;13.50;1026.00;2.41;0
2;bunker;1288.00;10.75;991.00;0.25;0
2;bunker;1308.00;14.03;1004.00;1.45;0
2;bunker;1275.00;10.43;1020.00;4.47;0
2;bunker;1297.00;10.57;1051.00;0.85;0
2;bunker;1318.00;11.05;1077.00;3.52;0
2;bunker;1322.00;10.10;1012.00;5.08;0
2;bunker;1310.00;12.40;1007.00;2.92;0
2;bunker;1280.00;11.35;1034.00;5.58;0
2;coastal_bunker;1321.00;9.80;1008.00;0.54;0
2;coastal_bunker;1280.00;9.65;1047.00;-2.86;0
2;coastal_bunker;1324.00;10.15;1039.00;-4.43;0
2;coastal_bunker;1282.00;9.93;987.00;-1.19;0
2;coastal_bunker;1321.00;11.15;1065.00;-4.12;0
2;coastal_bunker;1301.00;9.63;962.00;-0.11;0
2;coastal_bunker;1307.00;10.32;966.00;0.00;0
2;coastal_bunker;1284.00;9.50;999.00;-1.19;0
2;coastal_bunker;1317.00;10.18;1001.00;1.57;0
2;coastal_bunker;1299.00;10.40;1054.00;-3.14;0
2;coastal_bunker;1286.00;9.65;1050.00;-2.68;0
2;coastal_bunker;1278.00;9.65;1027.00;-1.77;0
2;dockyard;1281.00;10.57;1009.00;-1.19;0
2;anti_air_building;1300.00;12.03;1047.00;5.14;0
2;anti_air_building;1289.00;10.53;988.00;2.98;0
2;anti_air_building;1316.00;11.40;1024.00;4.19;0
2;synthetic_refinery;1276.00;11.05;1017.00;0.92;0
2;fuel_silo;1285.00;11.28;1033.00;3.59;0
2;radar_station;1299.00;14.82;1020.00;1.36;0
2;rocket_site;1311.00;10.43;1055.00;2.64;0
2;nuclear_reactor;1319.00;11.57;1026.00;5.65;0
3;arms_factory;776.00;10.15;1501.00;5.44;0
3;arms_factory;758.00;10.30;1518.00;2.17;0
3;arms_factory;677.00;10.63;1546.00;3.38;0
3;arms_factory;732.00;10.30;1539.00;1.22;0
3;arms_factory;757.00;10.23;1485.00;5.34;0
3;arms_factory;711.00;10.60;1525.00;5.45;0
3;industrial_complex;777.00;10.20;1498.00;3.29;0
3;industrial_complex;739.00;10.30;1473.00;5.95;0
3;industrial_complex;751.00;10.30;1524.00;2.33;0
3;industrial_complex;672.00;10.63;1543.00;3.89;0
3;industrial_complex;790.00;10.30;1515.00;1.73;0
3;industrial_complex;695.00;10.10;1486.00;4.40;0
3;air_base;666.00;10.28;1508.00;0.78;0
3;naval_base;654.00;9.50;1526.00;-1.57;17536
3;naval_base;701.00;9.57;1454.00;0.46;18333
3;naval_base;669.00;9.50;1498.00;-0.40;17834
3;naval_base;706.00;9.50;1474.00;0.00;17834
3;naval_base;683.00;9.50;1492.00;-0.69;17834
3;naval_base;648.00;10.25;1546.00;0.00;19122
3;naval_base;657.00;9.50;1538.00;-1.49;19122
3;naval_base;633.00;9.85;1522.00;-1.77;17536
3;naval_base;676.00;10.15;1563.00;-4.22;17822
3;naval_base;649.00;9.50;1501.00;-0.46;17536
3;naval_base;644.00;10.20;1559.00;-1.57;19122
3;naval_base;726.00;10.23;1558.00;-4.39;18464
3;naval_base;734.00;9.70;1463.00;-1.37;17834
3;naval_base;717.00;9.55;1466.00;-1.25;17834
3;naval_base;749.00;10.15;1546.00;-3.36;18464
3;naval_base;681.00;10.05;1557.00;-3.25;17822
3;naval_base;686.00;9.80;1491.00;-0.54;17834
3;naval_base;730.00;10.30;1547.00;-4.25;18464
3;naval_base;699.00;9.70;1482.00;-0.46;17834
3;naval_base;721.00;9.50;1475.00;-0.22;17834
3;naval_base;695.00;9.50;1560.00;-3.03;17822
3;naval_base;790.00;10.10;1537.00;-3.28;17832
3;naval_base;767.00;10.15;1542.00;-3.14;18464
3;naval_base;742.00;9.88;1542.00;-3.56;18464
3;naval_base;734.00;10.28;1538.00;-4.07;18464
3;naval_base;693.00;9.80;1489.00;-0.32;17834
3;naval_base;661.00;9.50;1503.00;-0.46;17834
3;bunker;648.00;10.20;1511.00;6.19;0
3;bunker;775.00;10.25;1520.00;4.03;0
3;bunker;758.00;10.13;1473.00;0.41;0
3;bunker;705.00;10.48;1499.00;1.97;0
3;bunker;766.00;10.10;1521.00;4.63;0
3;bunker;741.00;10.30;1475.00;2.47;0
3;bunker;777.00;10.23;1476.00;5.14;0
3;bunker;792.00;10.43;1503.00;0.41;0
3;bunker;693.00;10.70;1549.00;4.54;0
3;bunker;711.00;10.32;1553.00;0.92;0
3;bunker;658.00;10.32;1525.00;2.48;0
3;bunker;792.00;10.30;1488.00;5.14;0
3;bunker;692.00;10.35;1510.00;2.98;0
3;bunker;742.00;10.65;1515.00;4.19;0
3;bunker;672.00;10.48;1547.00;0.92;0
3;bunker;738.00;10.30;1505.00;3.59;0
3;bunker;675.00;10.48;1522.00;6.25;0
3;bunker;767.00;10.45;1514.00;2.64;0
3;bunker;695.00;10.43;1533.00;5.65;0
3;bunker;701.00;10.53;1503.00;2.04;0
3;bunker;690.00;10.53;1550.00;4.70;0
3;bunker;670.00;10.23;1559.00;2.54;0
3;bunker;722.00;10.40;1494.00;4.10;0
3;bunker;731.00;10.45;1489.00;0.48;0
3;bunker;680.00;10.30;1524.00;3.15;0
3;bunker;690.00;10.20;1496.00;6.16;0
3;bunker;797.00;10.38;1522.00;1.09;0
3;bunker;726.00;10.57;1518.00;5.21;0
3;bunker;783.00;10.32;1525.00;1.59;0
3;bunker;777.00;10.20;1499.00;3.15;0
3;bunker;636.00;10.23;1548.00;0.99;0
3;bunker;802.00;10.30;1511.00;3.66;0
3;bunker;695.00;10.20;1493.00;0.04;0
3;bunker;746.00;10.30;1531.00;1.60;0
3;bunker;760.00;10.40;1515.00;5.72;0
3;bunker;717.00;10.78;1530.00;0.65;0
3;bunker;706.00;10.73;1546.00;4.77;0
3;bunker;738.00;10.55;1526.00;0.04;0
3;bunker;722.00;10.63;1537.00;4.17;0
3;bunker;673.00;10.32;1503.00;5.37;0
3;bunker;647.00;10.28;1521.00;3.21;0
3;bunker;667.00;10.35;1509.00;6.23;0
3;bunker;731.00;10.10;1468.00;1.16;0
3;bunker;720.00;10.38;1510.00;5.28;0
3;bunker;737.00;10.20;1462.00;0.55;0
3;bunker;643.00;10.30;1546.00;3.22;0
3;bunker;689.00;10.30;1501.00;5.88;0
3;bunker;778.00;10.30;1491.00;3.73;0
3;bunker;692.00;10.18;1492.00;3.83;0
3;bunker;705.00;10.15;1481.00;1.67;0
3;bunker;728.00;10.50;1536.00;4.33;0
3;bunker;785.00;10.30;1483.00;0.71;0
3;bunker;749.00;10.20;1463.00;3.73;0
3;bunker;777.00;10.23;1502.00;0.11;0
3;bunker;696.00;10.23;1456.00;2.78;0
3;bunker;657.00;10.40;1515.00;5.44;0
3;coastal_bunker;727.00;10.28;1553.00;-4.39;0
3;coastal_bunker;640.00;9.82;1560.00;-1.57;0
3;coastal_bunker;658.00;10.10;1564.00;-3.00;0
3;coastal_bunker;721.00;9.50;1474.00;-0.22;0
3;coastal_bunker;707.00;9.50;1474.00;0.00;0
3;coastal_bunker;650.00;9.85;1533.00;-1.57;0
3;coastal_bunker;724.00;9.70;1473.00;-1.25;0
3;coastal_bunker;640.00;10.30;1523.00;-1.77;0
3;coastal_bunker;730.00;10.28;1548.00;-4.25;0
3;coastal_bunker;683.00;9.82;1493.00;-0.69;0
3;coastal_bunker;697.00;10.23;1458.00;-2.36;0
3;coastal_bunker;667.00;9.53;1504.00;-0.46;0
3;coastal_bunker;647.00;10.10;1504.00;-0.46;0
3;coastal_bunker;686.00;9.50;1490.00;-0.54;0
3;coastal_bunker;764.00;10.10;1542.00;-3.14;0
3;coastal_bunker;689.00;9.50;1486.00;-0.32;0
3;coastal_bunker;701.00;10.25;1567.00;-3.03;0
3;coastal_bunker;650.00;9.60;1546.00;0.00;0
3;coastal_bunker;752.00;10.25;1545.00;-3.36;0
3;coastal_bunker;687.00;10.25;1561.00;-3.25;0
3;coastal_bunker;676.00;9.80;1497.00;-0.40;0
3;coastal_bunker;776.00;10.10;1539.00;-3.28;0
3;coastal_bunker;733.00;9.50;1459.00;-1.37;0
3;coastal_bunker;733.00;10.30;1540.00;-4.07;0
3;coastal_bunker;697.00;9.80;1484.00;-0.46;0
3;coastal_bunker;655.00;9.50;1540.00;-1.49;0
3;coastal_bunker;736.00;9.85;1539.00;-3.56;0
3;dockyard;766.00;10.15;1542.00;-3.14;0
3;anti_air_building;654.00;10.25;1557.00;2.41;0
3;anti_air_building;791.00;10.30;1508.00;0.25;0
3;anti_air_building;764.00;10.25;1483.00;0.35;0
3;synthetic_refinery;674.00;10.30;1555.00;4.47;0
3;fuel_silo;645.00;10.32;1549.00;0.85;0
3;radar_station;723.00;10.50;1511.00;3.71;0
3;rocket_site;644.00;10.23;1520.00;5.08;0
3;nuclear_reactor;676.00;10.85;1542.00;2.92;0
4;arms_factory;697.00;10.28;1681.00;3.38;0
4;arms_factory;659.00;10.55;1696.00;1.22;0
4;arms_factory;731.00;10.45;1739.00;5.34;0
4;arms_factory;725.00;11.18;1737.00;5.45;0
4;arms_factory;733.00;10.65;1726.00;3.29;0
4;arms_factory;739.00;10.40;1721.00;5.95;0
4;industrial_complex;708.00;10.93;1706.00;2.33;0
4;industrial_complex;720.00;10.30;1695.00;3.89;0
4;industrial_complex;708.00;10.82;1694.00;1.73;0
4;industrial_complex;728.00;10.57;1721.00;4.40;0
4;industrial_complex;665.00;10.30;1702.00;0.78;0
4;industrial_complex;676.00;10.80;1700.00;2.34;0
4;air_base;727.00;10.25;1705.00;0.18;0
4;naval_base;682.00;10.48;1728.00;-2.36;18281
4;naval_base;701.00;9.50;1677.00;-0.88;18609
4;naval_base;793.00;9.85;1694.00;0.32;18351
4;naval_base;725.00;10.65;1742.00;-3.61;18237
4;naval_base;771.00;10.10;1688.00;0.50;18351
4;naval_base;630.00;9.50;1677.00;-2.82;17455
4;naval_base;734.00;10.15;1698.00;-0.09;17964
4;naval_base;629.00;10.18;1683.00;-1.57;17455
4;naval_base;691.00;10.28;1688.00;-0.22;18609
4;naval_base;779.00;9.98;1689.00;0.59;18351
4;naval_base;659.00;9.60;1681.00;0.18;18609
4;naval_base;723.00;10.45;1693.00;1.14;17964
4;naval_base;688.00;10.23;1690.00;0.46;18609
4;naval_base;688.00;10.50;1732.00;-2.77;17727
4;naval_base;704.00;10.60;1744.00;-2.94;17727
4;naval_base;663.00;9.50;1687.00;0.38;18609
4;naval_base;728.00;9.50;1697.00;0.38;17964
4;naval_base;740.00;9.60;1699.00;-0.24;17964
4;naval_base;749.00;10.20;1735.00;-3.14;18237
4;bunker;773.00;10.38;1694.00;3.52;0
4;bunker;695.00;10.48;1697.00;5.08;0
4;bunker;702.00;11.50;1704.00;2.92;0
4;bunker;714.00;10.40;1678.00;5.58;0
4;bunker;712.00;10.38;1719.00;1.96;0
4;bunker;760.00;10.28;1713.00;4.98;0
4;bunker;688.00;10.57;1697.00;6.19;0
4;bunker;665.00;10.32;1699.00;4.03;0
4;bunker;689.00;10.48;1714.00;0.41;0
4;bunker;753.00;10.20;1720.00;1.97;0
4;bunker;681.00;10.23;1721.00;4.63;0
4;bunker;731.00;10.45;1714.00;2.47;0
4;bunker;653.00;10.30;1694.00;5.14;0
4;bunker;642.00;10.23;1675.00;0.41;0
4;bunker;789.00;10.38;1710.00;4.54;0
4;bunker;763.00;10.15;1722.00;0.92;0
4;bunker;734.00;10.43;1737.00;2.48;0
4;bunker;790.00;10.25;1700.00;5.14;0
4;bunker;707.00;10.35;1732.00;2.98;0
4;bunker;734.00;10.28;1707.00;4.19;0
4;bunker;753.00;10.55;1704.00;0.92;0
4;bunker;783.00;10.53;1702.00;3.59;0
4;bunker;620.00;10.60;1682.00;6.25;0
4;coastal_bunker;668.00;9.65;1711.00;-2.36;0
4;coastal_bunker;793.00;9.50;1683.00;0.59;0
4;coastal_bunker;703.00;9.82;1676.00;-0.88;0
4;coastal_bunker;767.00;9.80;1691.00;-0.90;0
4;coastal_bunker;794.00;9.50;1692.00;0.32;0
4;coastal_bunker;707.00;10.43;1744.00;-2.94;0
4;coastal_bunker;628.00;9.50;1678.00;-1.57;0
4;coastal_bunker;737.00;10.20;1736.00;-3.61;0
4;coastal_bunker;649.00;10.15;1696.00;-1.98;0
4;coastal_bunker;682.00;9.65;1730.00;-2.36;0
4;coastal_bunker;635.00;10.18;1686.00;-2.82;0
4;coastal_bunker;729.00;9.50;1696.00;0.38;0
4;coastal_bunker;664.00;9.50;1687.00;0.38;0
4;coastal_bunker;695.00;9.50;1678.00;-0.22;0
4;coastal_bunker;722.00;10.10;1686.00;1.14;0
4;coastal_bunker;750.00;9.68;1700.00;-0.24;0
4;coastal_bunker;749.00;10.20;1735.00;-3.14;0
4;coastal_bunker;687.00;10.18;1685.00;0.46;0
4;coastal_bunker;739.00;9.55;1699.00;-0.09;0
4;dockyard;746.00;10.35;1735.00;-3.14;0
4;anti_air_building;693.00;10.70;1702.00;0.04;0
4;anti_air_building;655.00;10.28;1686.00;4.17;0
4;anti_air_building;788.00;10.32;1701.00;5.37;0
4;synthetic_refinery;640.00;10.30;1671.00;3.21;0
4;fuel_silo;669.00;10.35;1695.00;6.23;0
4;radar_station;710.00;10.63;1705.00;2.49;0
4;rocket_site;774.00;10.53;1701.00;5.28;0
4;nuclear_reactor;765.00;10.50;1700.00;0.55;0
5;arms_factory;912.00;10.25;1696.00;5.34;0
5;arms_factory;837.00;10.38;1750.00;5.45;0
5;arms_factory;853.00;10.40;1777.00;3.29;0
5;arms_factory;915.00;10.32;1720.00;5.95;0
5;arms_factory;838.00;10.48;1784.00;2.33;0
5;arms_factory;872.00;10.25;1703.00;3.89;0
5;industrial_complex;860.00;10.43;1732.00;1.73;0
5;industrial_complex;874.00;10.30;1722.00;4.40;0
5;industrial_complex;918.00;10.20;1694.00;0.78;0
5;industrial_complex;845.00;10.30;1728.00;2.34;0
5;industrial_complex;843.00;10.32;1761.00;0.18;0
5;industrial_complex;937.00;10.35;1710.00;2.84;0
5;air_base;942.00;10.45;1700.00;5.50;0
5;naval_base;954.00;10.10;1713.00;1.35;17547
5;naval_base;838.00;10.10;1691.00;-0.17;18996
5;naval_base;948.00;10.40;1700.00;0.24;18502
5;naval_base;892.00;9.50;1681.00;0.00;18057
5;naval_base;881.00;9.53;1687.00;0.46;18057
5;naval_base;879.00;9.55;1688.00;0.79;18057
5;naval_base;831.00;10.25;1680.00;1.33;18996
5;naval_base;924.00;9.50;1689.00;0.64;18502
5;naval_base;924.00;10.10;1729.00;-4.11;18844
5;naval_base;824.00;10.15;1698.00;1.17;18996
5;naval_base;847.00;9.50;1691.00;-0.28;18996
5;naval_base;812.00;9.80;1691.00;0.10;18351
5;naval_base;928.00;9.50;1688.00;0.31;18502
5;bunker;868.00;10.20;1725.00;0.25;0
5;bunker;926.00;10.35;1716.00;1.45;0
5;bunker;863.00;10.30;1764.00;4.47;0
5;bunker;847.00;10.30;1761.00;0.85;0
5;bunker;835.00;10.60;1784.00;3.52;0
5;bunker;824.00;10.30;1725.00;5.08;0
5;bunker;851.00;10.57;1701.00;2.92;0
5;bunker;871.00;10.30;1786.00;5.58;0
5;bunker;941.00;10.25;1699.00;1.96;0
5;bunker;858.00;10.15;1692.00;4.98;0
5;bunker;860.00;10.40;1713.00;6.19;0
5;bunker;878.00;10.30;1708.00;4.03;0
5;bunker;862.00;10.28;1745.00;0.41;0
5;bunker;842.00;10.60;1716.00;1.97;0
5;bunker;899.00;10.30;1714.00;4.63;0
5;bunker;899.00;10.45;1703.00;2.47;0
5;bunker;844.00;10.57;1703.00;5.14;0
5;bunker;824.00;10.20;1704.00;0.41;0
5;bunker;887.00;10.23;1685.00;4.54;0
5;bunker;951.00;10.10;1717.00;0.92;0
5;bunker;814.00;10.18;1696.00;2.48;0
5;bunker;805.00;10.30;1709.00;5.14;0
5;bunker;820.00;10.23;1686.00;2.98;0
5;bunker;919.00;10.20;1694.00;4.19;0
5;coastal_bunker;918.00;10.25;1686.00;0.64;0
5;coastal_bunker;888.00;9.50;1683.00;0.00;0
5;coastal_bunker;837.00;9.50;1692.00;-0.17;0
5;coastal_bunker;928.00;9.80;1726.00;-3.39;0
5;coastal_bunker;924.00;9.50;1727.00;-4.11;0
5;coastal_bunker;851.00;10.10;1687.00;-0.28;0
5;coastal_bunker;934.00;9.80;1693.00;0.24;0
5;coastal_bunker;819.00;9.50;1683.00;-1.85;0
5;coastal_bunker;954.00;9.95;1702.00;1.35;0
5;coastal_bunker;858.00;9.80;1688.00;-0.95;0
5;coastal_bunker;815.00;9.50;1690.00;0.14;0
5;coastal_bunker;806.00;9.50;1691.00;0.10;0
5;coastal_bunker;880.00;9.50;1687.00;0.46;0
5;dockyard;897.00;9.63;1679.00;0.00;0
5;anti_air_building;869.00;10.30;1766.00;1.59;0
5;anti_air_building;900.00;10.30;1710.00;3.15;0
5;anti_air_building;926.00;10.13;1720.00;0.99;0
5;synthetic_refinery;870.00;10.25;1697.00;3.66;0
5;fuel_silo;881.00;10.55;1720.00;0.04;0
5;radar_station;877.00;10.15;1728.00;3.71;0
5;rocket_site;813.00;10.23;1695.00;5.72;0
5;nuclear_reactor;911.00;10.28;1698.00;0.65;0
6;arms_factory;898.00;10.25;1732.00;3.29;0
6;arms_factory;907.00;10.10;1736.00;5.95;0
6;arms_factory;890.00;10.20;1738.00;2.33;0
6;arms_factory;891.00;10.10;1736.00;3.89;0
6;arms_factory;880.00;10.20;1737.00;1.73;0
6;arms_factory;892.00;10.20;1742.00;4.40;0
6;industrial_complex;887.00;10.30;1743.00;0.78;0
6;industrial_complex;881.00;10.25;1742.00;2.34;0
6;industrial_complex;887.00;10.38;1724.00;0.18;0
6;industrial_complex;894.00;10.20;1747.00;2.84;0
6;industrial_complex;883.00;10.13;1729.00;5.50;0
6;industrial_complex;886.00;10.18;1729.00;2.24;0
6;air_base;894.00;10.18;1732.00;3.45;0
6;bunker;902.00;10.15;1730.00;1.29;0
6;bunker;890.00;10.20;1733.00;2.85;0
6;bunker;893.00;10.23;1731.00;5.51;0
6;bunker;891.00;10.15;1734.00;1.90;0
6;bunker;892.00;10.18;1744.00;6.02;0
6;bunker;886.00;10.23;1727.00;6.12;0
6;bunker;882.00;10.25;1744.00;3.96;0
6;bunker;886.00;10.35;1745.00;1.80;0
6;bunker;902.00;10.10;1739.00;4.46;0
6;bunker;883.00;10.20;1732.00;6.03;0
6;bunker;898.00;10.25;1728.00;2.41;0
6;bunker;900.00;10.10;1735.00;0.25;0
6;bunker;900.00;10.10;1739.00;1.45;0
6;bunker;882.00;10.10;1736.00;4.47;0
6;anti_air_building;888.00;10.20;1733.00;0.85;0
6;anti_air_building;895.00;10.20;1737.00;3.52;0
6;anti_air_building;887.00;10.15;1734.00;5.08;0
6;synthetic_refinery;902.00;10.10;1740.00;2.92;0
6;fuel_silo;890.00;10.20;1741.00;5.58;0
6;radar_station;893.00;10.18;1735.00;2.34;0
6;rocket_site;883.00;10.20;1739.00;4.98;0
6;nuclear_reactor;895.00;10.23;1740.00;6.19;0
7;arms_factory;905.00;10.25;1747.00;2.33;0
7;arms_factory;934.00;10.30;1783.00;3.89;0
7;arms_factory;944.00;10.30;1785.00;1.73;0
7;arms_factory;890.00;10.20;1800.00;4.40;0
7;arms_factory;881.00;10.35;1756.00;0.78;0
7;arms_factory;886.00;10.35;1751.00;2.34;0
7;industrial_complex;908.00;10.30;1760.00;0.18;0
7;industrial_complex;885.00;10.28;1780.00;2.84;0
7;industrial_complex;931.00;10.25;1755.00;5.50;0
7;industrial_complex;963.00;10.13;1808.00;2.24;0
7;industrial_complex;915.00;10.10;1734.00;3.45;0
7;industrial_complex;908.00;10.30;1745.00;1.29;0
7;air_base;934.00;10.30;1775.00;2.85;0
7;naval_base;961.00;9.80;1762.00;0.15;18844
7;naval_base;951.00;9.50;1750.00;0.90;18844
7;naval_base;955.00;9.50;1761.00;0.69;18844
7;naval_base;966.00;10.28;1829.00;-3.14;17904
7;naval_base;972.00;10.10;1773.00;0.00;17740
7;naval_base;928.00;9.80;1832.00;-2.82;17904
7;naval_base;982.00;10.10;1805.00;1.57;18419
7;naval_base;971.00;10.15;1825.00;-4.55;18419
7;naval_base;933.00;9.80;1734.00;1.33;18844
7;naval_base;931.00;9.50;1748.00;0.70;18844
7;naval_base;946.00;10.13;1836.00;-2.98;17904
7;naval_base;913.00;10.10;1732.00;0.53;18844
7;bunker;952.00;10.23;1772.00;0.85;0
7;bunker;926.00;10.20;1756.00;3.52;0
7;bunker;936.00;10.10;1754.00;5.08;0
7;bunker;903.00;10.30;1759.00;2.92;0
7;bunker;901.00;10.18;1796.00;5.58;0
7;bunker;916.00;10.10;1820.00;1.96;0
7;bunker;931.00;10.20;1804.00;4.98;0
